ANIO_VIAJE,MES_VIAJE,LOCATION_ID_SALIDA,ZONE_SALIDA,LOCATION_ID_LLEGADA,ZONE_LLEGADA,Borough_SALIDA,Borough_LLEGADA,TOTAL_VIAJES,TRIP_DISTANCE,TOTAL_TARIFA
2011,2,52,Cobble Hill,115,Grymes Hill/Clifton,Brooklyn,Staten Island,1,13.4,30.1
2011,2,107,Gramercy,125,Hudson Sq,Manhattan,Manhattan,2778,5305.2899999999845,23253.899999999965
2011,2,4,Alphabet City,95,Forest Hills,Manhattan,Queens,49,500.77000000000004,1245.3000000000004
2011,2,92,Flushing,92,Flushing,Queens,Queens,799,1443.5699999999993,6246.799999999999
2011,2,113,Greenwich Village North,21,Bensonhurst East,Manhattan,Brooklyn,28,354.13999999999993,900.7999999999998
2011,2,7,Astoria,92,Flushing,Queens,Queens,90,586.0299999999999,1558.1999999999996
2011,2,65,Downtown Brooklyn/MetroTech,34,Brooklyn Navy Yard,Brooklyn,Brooklyn,90,126.59999999999997,595.4
2011,2,28,Briarwood/Jamaica Hills,100,Garment District,Queens,Manhattan,3,28.04,93.2
2011,2,113,Greenwich Village North,26,Borough Park,Manhattan,Brooklyn,25,228.13,636.5
2011,2,62,Crown Heights South,49,Clinton Hill,Brooklyn,Brooklyn,13,27.190000000000005,114.89999999999999
2011,2,33,Brooklyn Heights,83,Elmhurst/Maspeth,Brooklyn,Queens,13,97.53,242.50000000000003
2011,2,75,East Harlem South,57,Corona,Manhattan,Queens,3,25.96,65.9
2011,2,43,Central Park,61,Crown Heights North,Manhattan,Brooklyn,17,185.9,500.09999999999997
2011,2,116,Hamilton Heights,47,Claremont/Bathgate,Manhattan,Bronx,10,35.14,126.60000000000001
2011,2,72,East Flatbush/Remsen Village,71,East Flatbush/Farragut,Brooklyn,Brooklyn,10,23.16,87.80000000000001
2011,2,40,Carroll Gardens,35,Brownsville,Brooklyn,Brooklyn,4,23.07,75.5
2011,2,77,East New York/Pennsylvania Avenue,35,Brownsville,Brooklyn,Brooklyn,7,16.32,61.1
2011,2,56,Corona,79,East Village,Queens,Manhattan,2,17.6,90.0
2011,2,89,Flatbush/Ditmas Park,4,Alphabet City,Brooklyn,Manhattan,1,10.47,26.9
2011,2,42,Central Harlem North,12,Battery Park,Manhattan,Manhattan,1,5.14,16.1
2011,2,33,Brooklyn Heights,38,Cambria Heights,Brooklyn,Queens,1,2.08,46.5
2011,2,87,Financial District North,117,Hammels/Arverne,Manhattan,Queens,1,25.98,55.7
2011,2,61,Crown Heights North,85,Erasmus,Brooklyn,Brooklyn,9,25.71,87.69999999999999
2011,2,109,Great Kills,110,Great Kills Park,Staten Island,Staten Island,1,2.17,10.5
2011,2,37,Bushwick South,50,Clinton West,Brooklyn,Manhattan,2,8.700000000000001,26.200000000000003
2011,2,28,Briarwood/Jamaica Hills,9,Auburndale,Queens,Queens,1,6.8,16.9
2011,2,12,Battery Park,44,Charleston/Tottenville,Manhattan,Staten Island,1,24.97,53.7
2011,2,66,DUMBO/Vinegar Hill,21,Bensonhurst East,Brooklyn,Brooklyn,2,16.5,48.6
2011,2,4,Alphabet City,10,Baisley Park,Manhattan,Queens,2,30.3,67.8
2011,2,20,Belmont,107,Gramercy,Bronx,Manhattan,1,12.83,30.1
2011,2,25,Boerum Hill,109,Great Kills,Brooklyn,Staten Island,1,16.78,38.1
2011,2,48,Clinton East,87,Financial District North,Manhattan,Manhattan,2191,11201.419999999987,34936.29999999995
2011,2,88,Financial District South,79,East Village,Manhattan,Manhattan,1479,4736.310000000003,15978.699999999999
2011,2,68,East Chelsea,48,Clinton East,Manhattan,Manhattan,17046,21556.17999999995,102078.98999999944
2011,2,45,Chinatown,79,East Village,Manhattan,Manhattan,1659,2369.1399999999994,11942.299999999992
2011,2,65,Downtown Brooklyn/MetroTech,80,East Williamsburg,Brooklyn,Brooklyn,160,530.0299999999997,1649.9999999999993
2011,2,7,Astoria,127,Inwood,Queens,Manhattan,43,453.17999999999995,1111.9000000000003
2011,2,49,Clinton Hill,17,Bedford,Brooklyn,Brooklyn,224,318.51000000000005,1418.7999999999997
2011,2,75,East Harlem South,68,East Chelsea,Manhattan,Manhattan,787,3847.029999999992,12201.099999999997
2011,2,79,East Village,29,Brighton Beach,Manhattan,Brooklyn,39,637.35,1594.3000000000002
2011,2,52,Cobble Hill,35,Brownsville,Brooklyn,Brooklyn,3,15.149999999999999,49.9
2011,2,112,Greenpoint,87,Financial District North,Brooklyn,Manhattan,42,241.52999999999997,675.8000000000003
2011,2,112,Greenpoint,93,Flushing Meadows-Corona Park,Brooklyn,Queens,9,67.53,162.5
2011,2,50,Clinton West,69,East Concourse/Concourse Village,Manhattan,Bronx,40,332.6599999999999,861.2
2011,2,74,East Harlem North,25,Boerum Hill,Manhattan,Brooklyn,16,171.85999999999999,414.0000000000001
2011,2,113,Greenwich Village North,53,College Point,Manhattan,Queens,3,48.42,114.30000000000001
2011,2,45,Chinatown,98,Fresh Meadows,Manhattan,Queens,1,17.2,40.1
2011,2,91,Flatlands,61,Crown Heights North,Brooklyn,Brooklyn,3,12.1,37.900000000000006
2011,2,14,Bay Ridge,6,Arrochar/Fort Wadsworth,Brooklyn,Staten Island,11,53.34,204.59999999999997
2011,2,28,Briarwood/Jamaica Hills,83,Elmhurst/Maspeth,Queens,Queens,1,4.7,12.9
2011,2,125,Hudson Sq,73,East Flushing,Manhattan,Queens,3,45.980000000000004,105.1
2011,2,67,Dyker Heights,12,Battery Park,Brooklyn,Manhattan,1,0.0,18.1
2011,2,25,Boerum Hill,115,Grymes Hill/Clifton,Brooklyn,Staten Island,1,12.06,26.9
2011,2,116,Hamilton Heights,85,Erasmus,Manhattan,Brooklyn,2,42.1,100.6
2011,2,7,Astoria,47,Claremont/Bathgate,Queens,Bronx,3,28.54,77.1
2011,2,34,Brooklyn Navy Yard,7,Astoria,Brooklyn,Queens,1,8.52,20.5
2011,2,13,Battery Park City,109,Great Kills,Manhattan,Staten Island,2,34.8,77.0
2011,2,62,Crown Heights South,66,DUMBO/Vinegar Hill,Brooklyn,Brooklyn,1,3.5,13.7
2011,2,68,East Chelsea,42,Central Harlem North,Manhattan,Manhattan,757,5236.280000000009,14329.69999999999
2011,2,4,Alphabet City,88,Financial District South,Manhattan,Manhattan,432,1345.4000000000015,4186.400000000002
2011,2,69,East Concourse/Concourse Village,47,Claremont/Bathgate,Bronx,Bronx,20,43.290000000000006,169.20000000000005
2011,2,92,Flushing,95,Forest Hills,Queens,Queens,35,159.24999999999997,478.7
2011,2,49,Clinton Hill,88,Financial District South,Brooklyn,Manhattan,17,62.209999999999994,206.1
2011,2,4,Alphabet City,66,DUMBO/Vinegar Hill,Manhattan,Brooklyn,97,377.47999999999996,1232.5
2011,2,34,Brooklyn Navy Yard,49,Clinton Hill,Brooklyn,Brooklyn,24,43.37000000000001,182.39999999999998
2011,2,41,Central Harlem,114,Greenwich Village South,Manhattan,Manhattan,104,736.73,2028.0000000000007
2011,2,33,Brooklyn Heights,67,Dyker Heights,Brooklyn,Brooklyn,27,189.68000000000004,475.1
2011,2,65,Downtown Brooklyn/MetroTech,121,Hillcrest/Pomonok,Brooklyn,Queens,2,24.78,57.4
2011,2,35,Brownsville,35,Brownsville,Brooklyn,Brooklyn,52,91.78999999999998,419.09999999999997
2011,2,83,Elmhurst/Maspeth,61,Crown Heights North,Queens,Brooklyn,2,17.91,43.400000000000006
2011,2,73,East Flushing,9,Auburndale,Queens,Queens,6,11.29,45.4
2011,2,88,Financial District South,92,Flushing,Manhattan,Queens,11,227.56000000000003,369.49999999999994
2011,2,70,East Elmhurst,4,Alphabet City,Queens,Manhattan,5,52.93000000000001,131.3
2011,2,45,Chinatown,34,Brooklyn Navy Yard,Manhattan,Brooklyn,21,75.0,242.10000000000002
2011,2,40,Carroll Gardens,12,Battery Park,Brooklyn,Manhattan,6,16.1,58.6
2011,2,52,Cobble Hill,41,Central Harlem,Brooklyn,Manhattan,5,62.349999999999994,160.5
2011,2,70,East Elmhurst,16,Bayside,Queens,Queens,4,35.11,83.6
2011,2,124,Howard Beach,61,Crown Heights North,Queens,Brooklyn,2,13.5,39.0
2011,2,75,East Harlem South,16,Bayside,Manhattan,Queens,6,80.63,217.8
2011,2,43,Central Park,21,Bensonhurst East,Manhattan,Brooklyn,3,56.39999999999999,129.10000000000002
2011,2,65,Downtown Brooklyn/MetroTech,72,East Flatbush/Remsen Village,Brooklyn,Brooklyn,6,64.72999999999999,170.60000000000002
2011,2,2,Jamaica Bay,42,Central Harlem North,Queens,Manhattan,1,4.96,18.1
2011,2,3,Allerton/Pelham Gardens,51,Co-Op City,Bronx,Bronx,2,5.38,20.2
2011,2,112,Greenpoint,63,Cypress Hills,Brooklyn,Brooklyn,3,28.19,72.3
2011,2,65,Downtown Brooklyn/MetroTech,109,Great Kills,Brooklyn,Staten Island,1,17.88,39.3
2011,2,18,Bedford Park,100,Garment District,Bronx,Manhattan,2,26.54,71.8
2011,2,31,Bronx Park,50,Clinton West,Bronx,Manhattan,1,2.0,7.7
2011,2,90,Flatiron,86,Far Rockaway,Manhattan,Queens,2,44.239999999999995,99.80000000000001
2011,2,107,Gramercy,44,Charleston/Tottenville,Manhattan,Staten Island,2,54.2,122.2
2011,2,105,Governor's Island/Ellis Island/Liberty Island,97,Fort Greene,Manhattan,Brooklyn,1,3.07,11.3
2011,2,68,East Chelsea,108,Gravesend,Manhattan,Brooklyn,15,229.25,553.9
2011,2,113,Greenwich Village North,45,Chinatown,Manhattan,Manhattan,983,1621.6400000000003,7834.299999999995
2011,2,4,Alphabet City,80,East Williamsburg,Manhattan,Brooklyn,429,1509.8100000000009,5177.699999999993
2011,2,113,Greenwich Village North,41,Central Harlem,Manhattan,Manhattan,351,2237.1500000000033,6542.7
2011,2,90,Flatiron,4,Alphabet City,Manhattan,Manhattan,1447,2936.6699999999955,12871.299999999983
2011,2,41,Central Harlem,33,Brooklyn Heights,Manhattan,Brooklyn,21,228.33999999999997,581.3
2011,2,25,Boerum Hill,50,Clinton West,Brooklyn,Manhattan,70,468.69999999999993,1359.4
2011,2,100,Garment District,123,Homecrest,Manhattan,Brooklyn,55,812.7300000000002,1984.7000000000007
2011,2,52,Cobble Hill,43,Central Park,Brooklyn,Manhattan,24,223.92000000000002,608.8
2011,2,113,Greenwich Village North,54,Columbia Street,Manhattan,Brooklyn,96,451.13000000000005,1414.400000000001
2011,2,29,Brighton Beach,77,East New York/Pennsylvania Avenue,Brooklyn,Brooklyn,1,9.78,24.9
2011,2,49,Clinton Hill,90,Flatiron,Brooklyn,Manhattan,41,216.81000000000006,678.0999999999998
2011,2,25,Boerum Hill,82,Elmhurst,Brooklyn,Queens,38,327.41,821.4
2011,2,13,Battery Park City,34,Brooklyn Navy Yard,Manhattan,Brooklyn,15,82.75999999999999,236.3
2011,2,12,Battery Park,12,Battery Park,Manhattan,Manhattan,30,27.290000000000006,239.0
2011,2,65,Downtown Brooklyn/MetroTech,42,Central Harlem North,Brooklyn,Manhattan,33,377.19000000000005,906.4999999999998
2011,2,113,Greenwich Village North,32,Bronxdale,Manhattan,Bronx,9,132.18,312.5
2011,2,37,Bushwick South,125,Hudson Sq,Brooklyn,Manhattan,5,23.95,77.7
2011,2,69,East Concourse/Concourse Village,68,East Chelsea,Bronx,Manhattan,2,11.73,33.8
2011,2,61,Crown Heights North,11,Bath Beach,Brooklyn,Brooklyn,1,13.8,33.7
2011,2,107,Gramercy,109,Great Kills,Manhattan,Staten Island,2,44.09,101.0
2011,2,66,DUMBO/Vinegar Hill,55,Coney Island,Brooklyn,Brooklyn,3,38.900000000000006,91.1
2011,2,107,Gramercy,111,Green-Wood Cemetery,Manhattan,Brooklyn,7,54.49,142.7
2011,2,13,Battery Park City,71,East Flatbush/Farragut,Manhattan,Brooklyn,6,40.9,149.8
2011,2,35,Brownsville,4,Alphabet City,Brooklyn,Manhattan,1,7.4,21.7
2011,2,79,East Village,112,Greenpoint,Manhattan,Brooklyn,3053,12939.51,40806.499999999956
2011,2,54,Columbia Street,54,Columbia Street,Brooklyn,Brooklyn,95,184.85,842.7999999999997
2011,2,25,Boerum Hill,106,Gowanus,Brooklyn,Brooklyn,324,426.1199999999997,1956.7000000000012
2011,2,45,Chinatown,113,Greenwich Village North,Manhattan,Manhattan,618,965.0600000000001,4677.000000000004
2011,2,112,Greenpoint,88,Financial District South,Brooklyn,Manhattan,10,55.71999999999999,162.2
2011,2,113,Greenwich Village North,111,Green-Wood Cemetery,Manhattan,Brooklyn,2,15.66,39.4
2011,2,61,Crown Heights North,62,Crown Heights South,Brooklyn,Brooklyn,63,98.02000000000002,424.7
2011,2,107,Gramercy,54,Columbia Street,Manhattan,Brooklyn,91,558.3100000000001,1604.3000000000002
2011,2,125,Hudson Sq,108,Gravesend,Manhattan,Brooklyn,7,101.21000000000001,231.50000000000006
2011,2,125,Hudson Sq,19,Bellerose,Manhattan,Queens,1,18.86,42.9
2011,2,87,Financial District North,85,Erasmus,Manhattan,Brooklyn,11,74.36,241.1
2011,2,80,East Williamsburg,34,Brooklyn Navy Yard,Brooklyn,Brooklyn,24,53.129999999999995,201.2
2011,2,13,Battery Park City,127,Inwood,Manhattan,Manhattan,13,170.76999999999998,411.3
2011,2,12,Battery Park,14,Bay Ridge,Manhattan,Brooklyn,7,54.03,148.70000000000002
2011,2,106,Gowanus,39,Canarsie,Brooklyn,Brooklyn,2,14.379999999999999,39.8
2011,2,40,Carroll Gardens,43,Central Park,Brooklyn,Manhattan,16,160.26,420.8
2011,2,107,Gramercy,32,Bronxdale,Manhattan,Bronx,11,161.82000000000002,373.1000000000001
2011,2,75,East Harlem South,121,Hillcrest/Pomonok,Manhattan,Queens,8,106.59,273.99999999999994
2011,2,125,Hudson Sq,69,East Concourse/Concourse Village,Manhattan,Bronx,8,90.16000000000001,232.0
2011,2,12,Battery Park,61,Crown Heights North,Manhattan,Brooklyn,2,23.28,63.9
2011,2,14,Bay Ridge,89,Flatbush/Ditmas Park,Brooklyn,Brooklyn,6,36.45,97.40000000000002
2011,2,48,Clinton East,23,Bloomfield/Emerson Hill,Manhattan,Staten Island,5,68.03,210.5
2011,2,12,Battery Park,127,Inwood,Manhattan,Manhattan,2,27.92,69.0
2011,2,82,Elmhurst,71,East Flatbush/Farragut,Queens,Brooklyn,2,23.700000000000003,61.400000000000006
2011,2,11,Bath Beach,118,Heartland Village/Todt Hill,Brooklyn,Staten Island,3,23.08,110.2
2011,2,100,Garment District,111,Green-Wood Cemetery,Manhattan,Brooklyn,1,11.36,26.9
2011,2,114,Greenwich Village South,107,Gramercy,Manhattan,Manhattan,8112,10055.779999999946,50657.2000000001
2011,2,112,Greenpoint,25,Boerum Hill,Brooklyn,Brooklyn,78,416.6599999999999,1167.8000000000002
2011,2,40,Carroll Gardens,54,Columbia Street,Brooklyn,Brooklyn,243,223.38999999999987,1592.0
2011,2,4,Alphabet City,14,Bay Ridge,Manhattan,Brooklyn,66,675.3300000000002,1715.0000000000002
2011,2,114,Greenwich Village South,82,Elmhurst,Manhattan,Queens,116,1002.9199999999998,2637.2
2011,2,87,Financial District North,89,Flatbush/Ditmas Park,Manhattan,Brooklyn,65,503.0100000000001,1337.2999999999997
2011,2,80,East Williamsburg,62,Crown Heights South,Brooklyn,Brooklyn,33,150.29999999999998,453.6999999999998
2011,2,13,Battery Park City,4,Alphabet City,Manhattan,Manhattan,416,1626.2199999999996,4899.999999999999
2011,2,88,Financial District South,14,Bay Ridge,Manhattan,Brooklyn,142,1211.6800000000003,3046.9999999999995
2011,2,107,Gramercy,22,Bensonhurst West,Manhattan,Brooklyn,61,756.1400000000002,1895.7
2011,2,87,Financial District North,83,Elmhurst/Maspeth,Manhattan,Queens,50,454.44999999999993,1144.6
2011,2,43,Central Park,70,East Elmhurst,Manhattan,Queens,42,395.2699999999999,1036.6
2011,2,45,Chinatown,70,East Elmhurst,Manhattan,Queens,9,102.43999999999998,244.1
2011,2,50,Clinton West,120,Highbridge Park,Manhattan,Manhattan,6,46.23000000000001,121.4
2011,2,11,Bath Beach,14,Bay Ridge,Brooklyn,Brooklyn,6,10.100000000000001,38.199999999999996
2011,2,88,Financial District South,54,Columbia Street,Manhattan,Brooklyn,19,53.96,197.9
2011,2,69,East Concourse/Concourse Village,75,East Harlem South,Bronx,Manhattan,3,10.41,46.300000000000004
2011,2,90,Flatiron,118,Heartland Village/Todt Hill,Manhattan,Staten Island,2,32.7,75.4
2011,2,49,Clinton Hill,77,East New York/Pennsylvania Avenue,Brooklyn,Brooklyn,3,13.830000000000002,43.5
2011,2,82,Elmhurst,69,East Concourse/Concourse Village,Queens,Bronx,12,99.45,238.39999999999998
2011,2,17,Bedford,29,Brighton Beach,Brooklyn,Brooklyn,2,32.6,75.0
2011,2,35,Brownsville,97,Fort Greene,Brooklyn,Brooklyn,2,8.58,27.0
2011,2,123,Homecrest,22,Bensonhurst West,Brooklyn,Brooklyn,2,5.76,19.4
2011,2,83,Elmhurst/Maspeth,79,East Village,Queens,Manhattan,7,39.33,117.10000000000001
2011,2,66,DUMBO/Vinegar Hill,24,Bloomingdale,Brooklyn,Manhattan,4,41.16,106.4
2011,2,121,Hillcrest/Pomonok,48,Clinton East,Queens,Manhattan,1,1.28,6.5
2011,2,112,Greenpoint,126,Hunts Point,Brooklyn,Bronx,2,10.91,28.200000000000003
2011,2,125,Hudson Sq,77,East New York/Pennsylvania Avenue,Manhattan,Brooklyn,2,17.9,49.4
2011,2,96,Forest Park/Highland Park,13,Battery Park City,Queens,Manhattan,1,4.4,16.1
2011,2,116,Hamilton Heights,83,Elmhurst/Maspeth,Manhattan,Queens,1,7.89,20.9
2011,2,22,Bensonhurst West,89,Flatbush/Ditmas Park,Brooklyn,Brooklyn,2,4.55,19.4
2011,2,125,Hudson Sq,3,Allerton/Pelham Gardens,Manhattan,Bronx,3,55.9,125.5
2011,2,82,Elmhurst,34,Brooklyn Navy Yard,Queens,Brooklyn,1,5.2,16.1
2011,2,7,Astoria,38,Cambria Heights,Queens,Queens,1,17.51,40.5
2011,2,112,Greenpoint,2,Jamaica Bay,Brooklyn,Queens,2,13.2,31.799999999999997
2011,2,85,Erasmus,26,Borough Park,Brooklyn,Brooklyn,2,9.620000000000001,28.599999999999998
2011,2,70,East Elmhurst,1,Newark Airport,Queens,EWR,2,44.59,128.6
2011,2,112,Greenpoint,12,Battery Park,Brooklyn,Manhattan,2,11.08,33.0
2011,2,95,Forest Hills,91,Flatlands,Queens,Brooklyn,1,16.8,41.3
2011,2,50,Clinton West,116,Hamilton Heights,Manhattan,Manhattan,361,2023.0099999999995,5521.700000000002
2011,2,107,Gramercy,45,Chinatown,Manhattan,Manhattan,995,2114.159999999999,9144.3
2011,2,50,Clinton West,114,Greenwich Village South,Manhattan,Manhattan,1172,3839.6299999999983,13947.600000000011
2011,2,61,Crown Heights North,61,Crown Heights North,Brooklyn,Brooklyn,440,768.3699999999994,4198.7
2011,2,72,East Flatbush/Remsen Village,72,East Flatbush/Remsen Village,Brooklyn,Brooklyn,81,134.45,857.6999999999999
2011,2,116,Hamilton Heights,43,Central Park,Manhattan,Manhattan,108,408.99,1410.3999999999996
2011,2,52,Cobble Hill,45,Chinatown,Brooklyn,Manhattan,101,296.7699999999999,1018.8999999999999
2011,2,95,Forest Hills,73,East Flushing,Queens,Queens,14,62.88000000000001,186.2
2011,2,62,Crown Heights South,80,East Williamsburg,Brooklyn,Brooklyn,4,13.100000000000001,59.199999999999996
2011,2,17,Bedford,25,Boerum Hill,Brooklyn,Brooklyn,20,54.349999999999994,189.20000000000002
2011,2,88,Financial District South,95,Forest Hills,Manhattan,Queens,76,958.33,2294.8
2011,2,19,Bellerose,101,Glen Oaks,Queens,Queens,9,15.059999999999999,235.99999999999997
2011,2,50,Clinton West,124,Howard Beach,Manhattan,Queens,6,90.30000000000001,232.99999999999997
2011,2,83,Elmhurst/Maspeth,90,Flatiron,Queens,Manhattan,6,39.57,112.99999999999999
2011,2,28,Briarwood/Jamaica Hills,61,Crown Heights North,Queens,Brooklyn,2,21.05,54.2
2011,2,80,East Williamsburg,88,Financial District South,Brooklyn,Manhattan,12,63.809999999999995,185.6
2011,2,48,Clinton East,11,Bath Beach,Manhattan,Brooklyn,24,358.38999999999993,855.1999999999999
2011,2,106,Gowanus,123,Homecrest,Brooklyn,Brooklyn,1,5.45,13.7
2011,2,101,Glen Oaks,64,Douglaston,Queens,Queens,2,6.790000000000001,25.8
2011,2,39,Canarsie,26,Borough Park,Brooklyn,Brooklyn,1,10.1,26.1
2011,2,113,Greenwich Village North,126,Hunts Point,Manhattan,Bronx,3,34.260000000000005,86.3
2011,2,127,Inwood,50,Clinton West,Manhattan,Manhattan,7,60.11,145.5
2011,2,106,Gowanus,28,Briarwood/Jamaica Hills,Brooklyn,Queens,1,16.29,35.7
2011,2,113,Greenwich Village North,25,Boerum Hill,Manhattan,Brooklyn,478,1933.2900000000004,6439.8
2011,2,65,Downtown Brooklyn/MetroTech,114,Greenwich Village South,Brooklyn,Manhattan,315,876.5400000000003,3226.3
2011,2,45,Chinatown,13,Battery Park City,Manhattan,Manhattan,671,1031.1200000000006,4856.700000000002
2011,2,4,Alphabet City,65,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn,96,348.9000000000001,1143.6000000000004
2011,2,62,Crown Heights South,74,East Harlem North,Brooklyn,Manhattan,1,11.34,28.5
2011,2,54,Columbia Street,45,Chinatown,Brooklyn,Manhattan,20,53.10999999999999,172.39999999999998
2011,2,54,Columbia Street,65,Downtown Brooklyn/MetroTech,Brooklyn,Brooklyn,21,23.360000000000007,126.10000000000001
2011,2,74,East Harlem North,13,Battery Park City,Manhattan,Manhattan,57,574.0100000000001,1420.1000000000001
2011,2,100,Garment District,64,Douglaston,Manhattan,Queens,11,188.07000000000002,440.30000000000007
2011,2,97,Fort Greene,7,Astoria,Brooklyn,Queens,52,452.2900000000001,1178.3999999999999
2011,2,24,Bloomingdale,7,Astoria,Manhattan,Queens,97,660.0699999999997,1890.9
2011,2,50,Clinton West,92,Flushing,Manhattan,Queens,27,345.34,880.7
2011,2,48,Clinton East,31,Bronx Park,Manhattan,Bronx,12,152.83,368.0
2011,2,79,East Village,39,Canarsie,Manhattan,Brooklyn,18,220.85000000000002,641.4
2011,2,14,Bay Ridge,87,Financial District North,Brooklyn,Manhattan,3,23.8,57.9
2011,2,41,Central Harlem,28,Briarwood/Jamaica Hills,Manhattan,Queens,5,70.31,176.6
2011,2,63,Cypress Hills,37,Bushwick South,Brooklyn,Brooklyn,2,14.14,39.8
2011,2,24,Bloomingdale,1,Newark Airport,Manhattan,EWR,23,501.25,1451.6999999999996
2011,2,79,East Village,23,Bloomfield/Emerson Hill,Manhattan,Staten Island,5,81.14,235.3
2011,2,26,Borough Park,123,Homecrest,Brooklyn,Brooklyn,2,7.42,27.4
2011,2,121,Hillcrest/Pomonok,7,Astoria,Queens,Queens,2,17.419999999999998,42.6
2011,2,4,Alphabet City,94,Fordham South,Manhattan,Bronx,2,23.65,60.2
2011,2,50,Clinton West,21,Bensonhurst East,Manhattan,Brooklyn,10,161.24,383.79999999999995
2011,2,69,East Concourse/Concourse Village,43,Central Park,Bronx,Manhattan,1,2.0,7.3
2011,2,28,Briarwood/Jamaica Hills,87,Financial District North,Queens,Manhattan,2,29.99,90.0
2011,2,14,Bay Ridge,107,Gramercy,Brooklyn,Manhattan,3,30.98,79.1
2011,2,88,Financial District South,93,Flushing Meadows-Corona Park,Manhattan,Queens,1,13.6,30.5
2011,2,26,Borough Park,17,Bedford,Brooklyn,Brooklyn,2,12.99,37.8
2011,2,50,Clinton West,77,East New York/Pennsylvania Avenue,Manhattan,Brooklyn,2,41.7,96.19999999999999
2011,2,94,Fordham South,60,Crotona Park East,Bronx,Bronx,1,2.61,9.3
2011,2,80,East Williamsburg,17,Bedford,Brooklyn,Brooklyn,364,798.5700000000012,3017.600000000001
2011,2,88,Financial District South,90,Flatiron,Manhattan,Manhattan,434,1548.8900000000006,5236.599999999992
2011,2,43,Central Park,48,Clinton East,Manhattan,Manhattan,3680,7350.960000000017,30727.29999999997
2011,2,43,Central Park,107,Gramercy,Manhattan,Manhattan,1293,4063.0199999999945,15124.499999999995
